Date,Range_W_F1,Range_W_F2,Range_C_F1,Range_C_F2,Range_O_F1,Range_O_F2
16-01-1930,0.014184635,0.022618089,0.016676318,0.019293203,0.017167804,0.020877585
17-01-1930,0.013582552,0.020517749,0.016788307,0.014016402,0.015234245,0.012658397
18-01-1930,NaN,0.009764113,0.007773498,0.005350468,0.008658063,0.010537505
20-01-1930,NaN,0.012966146,0.006644543,0.008537939,0.004319661,0.014690715
21-01-1930,NaN,0.016194686,0.006674107,0.004287252,0.006500565,0.006335818
22-01-1930,NaN,0.008000043,0.004434597,0.002136753,0.008620743,0.004201687
23-01-1930,NaN,0.006467282,0.01348335,0.009693129,0.008639363,0.008421102
24-01-1930,NaN,0.012210164,0.015945668,0.016349138,0.013072082,0.008474627
25-01-1930,NaN,0.011447386,0.010327114,0.008800937,0.010905233,0.012766131
27-01-1930,NaN,0.009102256,0.012665685,0.012202037,0.026668247,0.023631605
28-01-1930,0.005115101,0.014950445,0.010374733,0.011098893,0.026907453,0.021787354
29-01-1930,NaN,0.020134908,0.010386706,0.011111225,0.054808236,0.053584246
30-01-1930,0.001777778,0.031559122,0.01611082,0.018837122,0.016036999,0.015573173
31-01-1930,NaN,0.021749444,0.011520865,0.015504187,0.016147986,0.022372298
01-02-1930,0.007682496,0.009027554,0.007986352,0.008781615,0.011248713,0.013129291
03-02-1930,0.026202372,0.029352212,0.016204058,0.013333531,0.018265348,0.013333531
04-02-1930,0.027254434,0.030459207,0.026362558,0.029787089,0.020478531,0.030907537
05-02-1930,0.018221762,0.020034059,0.011363759,0.016402773,0.0067644,0.013100624
06-02-1930,0.035953017,0.032872745,0.017172717,0.015418808,0.018141087,0.015334364
07-02-1930,0.022356907,0.025610652,0.016978337,0.019544596,0.01342302,0.017354015
08-02-1930,0.017212129,0.017420598,0.00795911,0.009798663,0.01342302,0.006500565
10-02-1930,0.009405798,0.01154176,0.011274077,0.015168221,0.011173301,0.006486509
11-02-1930,0.011794576,0.009756175,0.005602256,0.008620743,0.008830079,0.010695289
13-02-1930,0.014256007,0.014575157,0.011299555,0.013057857,0.008830079,0.015005641
14-02-1930,0.016218879,0.014815086,0.008013781,0.008781615,0.017857617,0.017354015
15-02-1930,0.008643096,0.011637704,0.008059917,0.00552793,0.015891367,0.008791265
17-02-1930,0.015915455,0.012728216,0.016490362,0.019198783,0.023256862,0.036039936
18-02-1930,0.021277398,0.022166295,0.022472856,0.0226254,0.035846132,0.043836315
19-02-1930,0.032318791,0.035333275,0.022499469,0.021506205,0.023810649,0.029784561
20-02-1930,0.022059718,0.02029183,0.07316088,0.021677974,0.009638629,0.018605188
21-02-1930,0.014558947,0.016587024,0.017595762,0.012380575,0.009478744,0.013730193
24-02-1930,0.038099846,0.051759169,0.043696272,0.046358243,0.031904547,0.025853379
25-02-1930,0.05907229,0.065086617,0.035521187,0.039864599,0.04489532,0.040626854
26-02-1930,0.026466573,0.030716055,0.038698904,0.032186686,0.01467019,0.013986242
27-02-1930,0.030657301,0.030278359,0.02301737,0.026483989,0.024097552,0.016147986
28-02-1930,0.031548358,0.025975486,0.014302985,0.020408872,0.01913934,0.015927527
01-03-1930,0.018979332,0.021692825,0.011947573,0.010233176,0.023697791,0.022676709
03-03-1930,0.018332319,0.022928694,0.016807118,0.014882931,0.011806513,0.015927527
04-03-1930,0.022326509,0.025929034,0.010850016,0.012680285,0.009478744,0.020572154
05-03-1930,0.01591049,0.017109828,0.013309331,0.016204058,0.009411834,0.015963851
06-03-1930,0.028250466,0.028908969,0.015980672,0.019965431,0.007117468,0.011507607
07-03-1930,0.018587896,0.017794064,0.027330894,0.028404276,0.011778699,0.015963851
08-03-1930,0.010314203,0.017937701,0.007662873,0.012092046,0.00237248,0.004608303
10-03-1930,0.015955289,0.012533736,0.018205964,0.023414502,0.024039619,0.023365549
11-03-1930,0.015037877,0.015253773,0.024886681,0.022195732,0.004842624,0.009434032
12-03-1930,0.021053409,0.023788862,0.026811257,0.025190249,0.035268139,0.043802623
13-03-1930,0.022148233,0.018450708,0.032088315,0.031548358,0.005050516,0.021872075
14-03-1930,0.012652237,0.013108802,0.026883339,0.025446666,0.010152371,0.024511031
15-03-1930,0.009794398,0.013170463,0.037888268,0.028626721,0.021872075,0.024273036
17-03-1930,0.012506176,0.010218389,0.015248072,0.008500355,0.017094433,0.019002947
18-03-1930,0.006753523,0.01677579,NaN,0.01686787,0.009569451,0.020955365
19-03-1930,0.0104713,0.011965168,0.037063417,0.018957914,0.023420274,0.018223739
20-03-1930,0.014171234,0.014706147,0.014706147,0.023697791,NaN,0.015927527
21-03-1930,0.00836825,0.009932362,0.018193346,0.023447733,NaN,0.020385757
22-03-1930,0.004723674,0.013730193,NaN,0.009535233,0.004705891,0.004597709
24-03-1930,0.018087118,0.030657301,0.010982417,0.023754086,0.035339366,0.036870536
25-03-1930,NaN,0.024625047,0.008500355,0.016470961,0.016260521,0.018223739
26-03-1930,0.009478744,0.019400147,NaN,0.011834458,0.009345862,0.013730193
27-03-1930,0.005671093,0.012844213,NaN,0.022552885,0.011778699,0.018265348
28-03-1930,0.017849229,0.013730193,0.012270093,0.009546612,0.009434032,0.013698844
29-03-1930,0.010171146,0.010850016,0.012210164,0.014285957,0.01641303,0.015891367
31-03-1930,0.014911739,0.008200502,0.023045289,0.014320054,0.004618946,0.011402632
01-04-1930,0.027077467,0.028560209,0.015285424,0.017271587,0.009049836,0.013667639
02-04-1930,0.017063728,0.017202778,0.010483497,0.011428696,0.006734032,0.0067644
03-04-1930,0.018658915,0.028295433,0.013809195,0.015783868,0.015538603,0.020022916
04-04-1930,0.016616036,0.021674017,0.031090587,0.021289319,0.022124796,0.01975915
05-04-1930,0.012142387,0.016330402,0.011534153,0.010152371,0.015573173,0.008849615
07-04-1930,0.014725255,0.01968399,0.016222836,0.011299555,0.01754431,0.01754431
08-04-1930,0.034019853,0.033551534,0.026792517,0.022702451,0.019978467,0.019978467
09-04-1930,0.016659745,0.01731645,0.010582109,0.011428696,0.011148387,0.015573173
10-04-1930,0.024434025,0.025975486,0.021102776,0.017074974,0.015538603,0.01754431
11-04-1930,0.013233541,0.011299555,0.010708014,0.009206049,0.011148387,0.008830079
12-04-1930,0.022332326,0.026479923,0.021609484,0.01747278,0.011248713,0.015607898
14-04-1930,0.021130782,0.024580209,0.012210164,0.010632114,0.039402548,0.034525869
15-04-1930,0.022368127,0.027753863,0.0121656,0.011806513,0.018692133,0.02085823
16-04-1930,0.01677579,0.019400147,0.016786965,0.010569681,0.032335381,0.025144182
17-04-1930,0.017683104,0.018433702,0.011933316,0.005865119,0.009216655,0.013698844
19-04-1930,0.014171234,0.018622512,0.007202912,0.004711434,0.016298382,0.009216655
21-04-1930,0.013371737,0.016933613,0.0329499,0.033455928,0.011778699,0.013953715
22-04-1930,0.020320002,0.017110684,0.009864445,0.008459265,0.014320054,0.004705891
23-04-1930,0.009560302,0.013158085,0.006079046,0.010733556,0.009456335,0.006952519
24-04-1930,0.017258338,0.021586948,0.015844329,0.015485717,0.01641303,0.011560822
25-04-1930,0.005865119,0.008608375,0.008647367,0.007255171,0.011947573,0.007067167
26-04-1930,0.016642577,0.012506176,0.015019056,0.01467019,0.007255171,0.004750603
28-04-1930,0.028143536,0.029372078,0.029705154,0.027863704,0.016929062,0.016686919
29-04-1930,0.017391743,0.019783971,0.025847593,0.023953241,0.031671344,0.023924586
30-04-1930,0.020558727,0.018069916,0.014981554,0.014510533,0.009950331,0.019608471
01-05-1930,0.020659859,0.02976696,0.029852963,0.029163671,0.014742282,0.022032715
02-05-1930,0.009842599,0.010592299,0.025285797,0.017284381,0.017178337,0.014742282
03-05-1930,0.020721018,0.025244059,0.002560821,0.013605652,0.019608471,0.019608471
05-05-1930,0.00994044,0.013752673,0.016529302,0.016179569,0.014742282,0.014888612
06-05-1930,0.0166263,0.0106849,0.012578782,0.006153866,0.021925361,0.019656653
07-05-1930,0.038183787,0.024427204,0.013741628,0.017199441,0.01676686,0.024451096
08-05-1930,0.008950831,0.010885808,0.023855494,0.02607224,0.016807118,0.007398307
09-05-1930,0.011893104,0.013820556,0.028027312,0.032914364,0.012062872,0.014851758
10-05-1930,0.014727807,0.016593841,0.015384919,0.015248072,0.004819286,0.004938282
12-05-1930,0.019418086,0.022212405,0.021643111,0.020177229,0.021557721,0.019560526
13-05-1930,0.009699397,0.013461742,0.013933094,0.013741628,0.01913934,0.009708814
14-05-1930,0.009794398,0.010674531,0.006373508,0.010050336,0.01913934,0.004854378
15-05-1930,0.018420298,0.016417559,0.012658397,0.011271253,0.011976191,0.007272759
16-05-1930,0.017208838,0.018975901,0.02373628,0.024662162,0.009456335,0.01676686
17-05-1930,0.013245227,0.016933613,0.011159446,0.01467019,0.009411834,0.011919092
19-05-1930,0.013371737,0.016106459,0.016179569,0.014706147,0.014285957,0.024273036
20-05-1930,0.006773127,0.01153859,0.013933094,0.017435062,0.029199155,0.050010421
21-05-1930,0.009699397,0.011560822,0.016487374,0.015037877,0.024332101,0.020050797
22-05-1930,0.028600615,0.030248053,0.02142489,0.026104652,0.023530497,0.022416879
23-05-1930,0.020893448,0.017866014,0.021479032,0.018553408,0.021102776,0.022472856
24-05-1930,0.009569451,0.009478744,0.011605546,0.003775964,0.026475674,0.010152371
26-05-1930,0.019728211,0.02146606,0.012739026,0.021184593,0.017052788,0.015113638
27-05-1930,0.014117882,0.007504726,0.007662873,0.010000083,0.014528101,0.020101179
28-05-1930,0.012999255,0.012963144,0.019169916,0.016119382,0.021557721,0.012391732
29-05-1930,0.018762276,0.01113184,0.012886776,0.011243092,0.007237667,0.009950331
31-05-1930,0.01881523,0.010124339,0.036923354,0.013656326,0.109384666,0.03000225
02-06-1930,0.020446809,0.018979332,0.018553408,0.020644328,0.027398974,0.024938948
03-06-1930,0.012144007,0.015419807,0.011036286,0.009685306,0.014888612,0.015000281
04-06-1930,0.021607229,0.022780028,0.013472341,0.018193346,0.017348638,0.025001302
05-06-1930,0.017045867,0.01378065,0.025784117,0.015863664,0.017478597,0.020101179
06-06-1930,0.015985296,0.01279725,0.008562743,0.009756175,0.007472015,0.012578782
07-06-1930,0.012223942,0.009132484,0.009864445,0.008573231,0.017566324,0.015113638
09-06-1930,0.011236073,0.010919126,0.007371041,0.010995835,0.007453451,0.012515808
10-06-1930,0.015066198,0.016498999,0.004914015,0.00732604,0.017478597,0.015113638
11-06-1930,0.022771382,0.01938224,0.018576386,0.017199441,0.017654935,0.012739026
12-06-1930,0.013605652,0.029069089,0.01131376,0.00498133,0.033465156,0.020726131
13-06-1930,0.028475169,0.028627909,0.016321768,0.017500447,0.050610001,0.031581572
14-06-1930,0.020990276,0.020498522,0.03866461,0.041136906,0.037944932,0.026883339
16-06-1930,0.032958699,0.034105612,0.026632733,0.029296369,0.03060044,0.021739987
17-06-1930,0.019497796,0.018953186,0.019802627,0.014560151,0.030431117,0.021564178
18-06-1930,0.02515856,0.024391453,0.038800854,0.032260862,0.022285045,0.022285045
19-06-1930,0.016597891,0.01711164,0.01713951,0.030486125,0.011019395,0.01342302
20-06-1930,0.032617305,0.036626678,0.031832927,0.026811257,0.024966623,0.021622464
21-06-1930,0.012959145,0.016771882,0.020202707,0.017723709,0.014184635,0.005494519
23-06-1930,0.029754261,0.031883678,0.027983172,0.04215444,0.014144507,0.01648389
24-06-1930,0.035638515,0.037537919,0.016043125,0.02031214,0.008462674,0.010989122
25-06-1930,0.020339684,0.021692825,0.024227295,0.026011049,0.019526422,0.019100171
26-06-1930,0.040957579,0.038343355,0.025487631,0.030056907,0.019635975,0.013717636
27-06-1930,0.02082267,0.025291127,0.013315776,0.017603704,0.028170877,0.021858794
28-06-1930,0.01975915,0.021053409,0.02139119,0.018970759,0.011363759,0.008275909
30-06-1930,0.008998936,0.009693129,0.014956091,0.012388321,0.014347448,0.00554018
01-07-1930,0.026550232,0.024326953,0.020202707,0.017723709,0.028903746,0.011049836
02-07-1930,0.029787089,0.030674007,0.036027913,0.030937235,0.023461487,0.022223137
03-07-1930,0.00881063,0.018056784,0.006644543,0.013405026,0.023669744,0.01390843
07-07-1930,0.019242246,0.027190365,0.013387081,0.016304709,0.012012156,0.028411002
08-07-1930,0.036533743,0.031888353,0.030607845,0.035281814,0.021245109,0.019972133
09-07-1930,0.027825947,0.023631605,0.040343793,0.027761201,0.008941937,0.025105921
10-07-1930,0.023556894,0.024906539,0.014129972,0.015831465,0.014771317,0.008298803
11-07-1930,0.048956845,0.046010306,0.024036578,0.03257617,0.031840606,0.032700461
12-07-1930,0.016204058,0.016713481,0.015464226,0.027797951,0.00875918,0.016667052
14-07-1930,0.021928172,0.026727649,0.021726094,0.022413595,0.00583092,0.011049836
15-07-1930,0.017074974,0.019737483,0.02236118,0.019367939,0.005797118,0.013568729
16-07-1930,0.021555004,0.020777128,0.022059718,0.022989518,0.01169604,0.027249642
17-07-1930,0.02630226,0.028604811,0.014815086,0.023256862,0.017493157,0.013793322
18-07-1930,0.014815086,0.01975915,0.01467019,0.021643111,0.00873368,0.024557851
19-07-1930,0.018984378,0.01615544,0.012092046,0.028591133,0.028491956,0.023779192
21-07-1930,0.011376687,0.019672766,0.016039826,0.022699588,0.00292826,0.02695581
22-07-1930,0.013652089,0.015384919,0.026962418,0.03238141,0.00875918,0.024292693
23-07-1930,0.010163837,0.017486784,0.023981965,0.026733062,0.023122417,0.010723963
24-07-1930,0.011363759,0.012094705,0.011876624,0.016929062,0.017291497,0.018945086
25-07-1930,0.019285907,0.015401845,0.015321455,0.026160826,0.002853069,0.021622464
26-07-1930,0.019133955,0.016438726,0.036155542,0.036240085,NaN,0.024227295
28-07-1930,0.014781395,0.019956316,0.036029464,0.037213596,0.00291971,0.027028672
29-07-1930,0.024236616,0.029314388,0.015003167,0.025553074,NaN,0.016349138
30-07-1930,0.028404276,0.025493849,0.023256862,0.027012799,0.044850566,0.044700179
31-07-1930,0.021302581,0.019642457,0.009237941,0.028953962,0.051293294,0.050715093
01-08-1930,0.023122417,0.022814678,0.019484857,0.059049029,0.027249642,0.029558802
02-08-1930,0.019872074,0.016492952,0.016036999,0.022741854,0.018945086,0.01467019
04-08-1930,0.040074051,0.041919087,0.022574322,0.02663736,0.052095112,0.076592445
05-08-1930,0.035559302,0.035531428,0.05942342,0.049124668,0.050901573,0.041769413
06-08-1930,0.060367718,0.05687318,0.079056028,0.07901654,0.099845335,0.10074157
07-08-1930,0.040066993,0.04165251,0.045870454,0.043172172,0.069633692,0.043110124
08-08-1930,0.043261123,0.038953318,0.052537334,0.08122544,0.054580568,0.068696531
09-08-1930,0.034253478,0.038071948,0.026613649,0.036212689,0.026285862,0.026259715
11-08-1930,0.025479085,0.02800183,0.031651443,0.030837106,0.033901552,0.042655176
12-08-1930,0.037081675,0.050189745,0.040409538,0.052367986,0.026929412,0.024692613
13-08-1930,0.043220023,0.04180337,0.029945449,0.037497698,0.052975816,0.048564456
14-08-1930,0.032532314,0.031681636,0.027141541,0.025206814,0.023107575,0.025853379
15-08-1930,0.03442872,0.033475929,0.043261123,0.049793836,0.04020642,0.046197591
16-08-1930,0.0221493,0.023013568,0.020367303,0.028740669,0.022416879,0.025144182
18-08-1930,0.017094433,0.025863511,0.015666117,0.020983652,0.020619287,0.023810649
19-08-1930,0.023960074,0.030437132,0.020159834,0.023556894,0.020998147,0.029270382
20-08-1930,0.030771659,0.027043292,0.037426406,0.02988601,0.030930301,0.031140241
21-08-1930,0.013544225,0.018250641,0.025446666,0.020619287,0.02512695,0.025672355
22-08-1930,0.012535777,0.012945165,0.020408872,0.014169174,0.034317093,0.031966192
23-08-1930,0.018018506,0.014909754,0.016244012,0.015054048,0.01913934,0.020067563
25-08-1930,0.012338911,0.012766131,0.017250555,0.017149402,0.019185241,0.020067563
26-08-1930,0.011363759,0.012903405,0.014315173,0.019334652,0.033576296,0.018141087
27-08-1930,0.019574603,0.020731785,0.01749916,0.020552373,0.034742948,0.034605529
28-08-1930,0.011655144,0.012108018,0.011357892,0.018448706,0.020101179,0.018648559
29-08-1930,0.020906685,0.018569622,0.024366688,0.031715132,0.04674898,0.043139493
02-09-1930,0.023810649,0.023451661,0.023268627,0.022258471,0.027536158,0.029784561
03-09-1930,0.016888218,0.016901811,0.012257559,0.01713104,0.020202707,0.02085823
04-09-1930,0.019560526,0.014798221,0.016427474,0.017335212,0.010178205,0.021053409
05-09-1930,0.016908615,0.013544225,0.012158204,0.01615544,0.059680483,0.006936444
06-09-1930,0.052082776,0.051859386,0.018349139,0.033390286,0.017566324,0.025144182
08-09-1930,0.038669141,0.035207157,0.017445286,0.022691411,0.017610518,0.022989518
09-09-1930,0.019300961,0.022599832,0.015472201,0.019544596,0.02051354,0.016336419
10-09-1930,0.00962703,0.01242252,0.010298752,0.006500565,0.010282867,0.009345862
11-09-1930,0.012210164,0.012651118,0.013591427,0.018774709,0.010443959,0.009478744
12-09-1930,0.009876623,0.011614532,0.014909754,0.018018506,0.026668247,0.031441526
13-09-1930,0.018530487,0.023122417,0.019439057,0.021777365,0.016260521,0.027128667
15-09-1930,0.028662398,0.031526254,0.028355226,0.026606543,0.016216572,0.04020642
16-09-1930,0.042033382,0.048620687,0.021906681,0.040028214,0.01342302,0.044783603
17-09-1930,0.012092046,0.014968616,0.014153747,0.011468016,0.0104713,0.022086787
18-09-1930,0.012092046,0.013793322,0.01731645,0.020572154,0.0104713,0.009708814
19-09-1930,0.014833399,0.012918559,0.018795468,0.013969959,0.005347606,0.020000667
20-09-1930,0.019680832,0.025702349,0.017738824,0.026699206,0.018397365,0.020000667
22-09-1930,0.013622502,0.015285424,0.007878488,0.017762456,0.025253867,0.025253867
23-09-1930,0.030420597,0.027596232,0.039402548,0.025502293,0.039220713,0.039118417
24-09-1930,0.036039936,0.031748698,0.027012799,0.034317093,0.034289073,0.048396541
25-09-1930,0.020202707,0.0264121,0.019733664,0.018127385,0.016529302,0.015625318
26-09-1930,0.023286951,0.030696087,0.016470961,0.025847593,0.011363759,0.034809405
27-09-1930,0.017322219,0.025317808,0.022989518,0.021670701,0.02292364,0.024557851
29-09-1930,0.027138708,0.038864995,0.024391453,0.03608639,0.028655256,0.027028672
30-09-1930,0.035647339,0.030614636,0.031898747,0.037598414,0.022347299,0.026386755
01-10-1930,0.039270404,0.03509132,0.038394809,0.039124794,0.034168896,0.029927421
02-10-1930,0.017199441,0.014134511,0.019231362,0.016509809,0.023048395,0.019512814
03-10-1930,0.037740328,0.042111485,0.036843145,0.038443872,0.035536734,0.038558994
04-10-1930,0.019300961,0.026483989,0.027108319,0.024349029,0.027605266,0.021506205
06-10-1930,0.030508773,0.024519617,0.029605478,0.033783061,0.023048395,0.021872075
07-10-1930,0.028555634,0.00599163,0.020107123,0.016279429,0.041781534,0.037179003
